x,y,gene
18430,58470,AATK
18430,58470,AATK
18516,59864,AATK
18526,60670,AATK
18549,58546,AATK
18653,59002,AATK
18656,59528,AATK
18723,60736,AATK
18728,58694,AATK
18756,60444,AATK
18759,60635,AATK
18800,58615,AATK
18830,58698,AATK
18830,58698,AATK
18850,59814,AATK
18865,60603,AATK
18883,59566,AATK
16673,59679,ABAT
16674,60447,ABAT
16674,60447,ABAT
16678,59299,ABAT
16678,59299,ABAT
16704,60184,ABAT
16704,60184,ABAT
16704,60184,ABAT
16714,60090,ABAT
16715,59893,ABAT
16717,60178,ABAT
16757,59434,ABAT
16757,59434,ABAT
16757,59434,ABAT
16768,59425,ABAT
16778,59405,ABAT
16778,59405,ABAT
16779,58330,ABAT
16787,58366,ABAT
16787,58366,ABAT
16798,59922,ABAT
16816,60092,ABAT
16822,59447,ABAT
16822,59447,ABAT
16840,60780,ABAT
16854,58391,ABAT
16873,59066,ABAT
16879,58404,ABAT
16884,59296,ABAT
16888,58472,ABAT
16914,60514,ABAT
16918,60023,ABAT
16931,59150,ABAT
16935,59885,ABAT
16935,59885,ABAT
16956,60114,ABAT
16956,60114,ABAT
16980,59625,ABAT
16991,59984,ABAT
16996,58399,ABAT
17020,58388,ABAT
17068,60568,ABAT
17076,60182,ABAT
17081,58899,ABAT
17081,58899,ABAT
17093,60126,ABAT
17102,58633,ABAT
17102,58633,ABAT
17106,60483,ABAT
17106,58374,ABAT
17106,58391,ABAT
17110,59425,ABAT
17117,60582,ABAT
17119,59614,ABAT
17127,60196,ABAT
17139,60656,ABAT
17143,58497,ABAT
17143,58497,ABAT
17144,58448,ABAT
17150,58547,ABAT
17150,58547,ABAT
17157,58672,ABAT
17159,60457,ABAT
17159,60457,ABAT
17159,60457,ABAT
17161,59539,ABAT
17166,60118,ABAT
17186,60551,ABAT
17205,59798,ABAT
17205,60042,ABAT
17212,60493,ABAT
17215,59680,ABAT
17216,59159,ABAT
17244,59321,ABAT
17246,59604,ABAT
17268,58431,ABAT
17288,60534,ABAT
17288,60534,ABAT
17299,59126,ABAT
17299,59126,ABAT
17313,59020,ABAT
17324,60622,ABAT
17334,60330,ABAT
17347,60082,ABAT
17353,60515,ABAT
17364,60537,ABAT
17364,60537,ABAT
17370,59491,ABAT
17390,58733,ABAT
17395,58453,ABAT
17399,60721,ABAT
17401,60713,ABAT
17403,59197,ABAT
17403,59197,ABAT
17415,58916,ABAT
17415,58916,ABAT
17415,59988,ABAT
17423,60677,ABAT
17423,60677,ABAT
17423,60677,ABAT
17436,60560,ABAT
17479,58484,ABAT
17480,59537,ABAT
17480,59537,ABAT
17499,59483,ABAT
17521,59870,ABAT
17521,59870,ABAT
17524,60700,ABAT
17527,59982,ABAT
17555,59648,ABAT
17569,60214,ABAT
17569,60214,ABAT
17581,60591,ABAT
17586,60161,ABAT
17586,60161,ABAT
17586,60161,ABAT
17611,58874,ABAT
17643,60594,ABAT
17645,59172,ABAT
17645,60190,ABAT
17645,60190,ABAT
17648,59634,ABAT
17653,60637,ABAT
17662,58396,ABAT
17677,59344,ABAT
17680,60506,ABAT
17695,60613,ABAT
17696,60128,ABAT
17706,59427,ABAT
17709,59007,ABAT
17755,60280,ABAT
17755,60280,ABAT
17770,60750,ABAT
17779,60599,ABAT
17789,59175,ABAT
17794,60593,ABAT
17823,59205,ABAT
17823,59205,ABAT
17825,60007,ABAT
17825,60007,ABAT
17843,59919,ABAT
17854,59832,ABAT
17854,59832,ABAT
17854,59832,ABAT
17854,59832,ABAT
17862,60416,ABAT
17862,60416,ABAT
17862,60416,ABAT
17862,60416,ABAT
17862,60416,ABAT
17870,60014,ABAT
17878,59368,ABAT
17889,59540,ABAT
17889,59540,ABAT
17910,58729,ABAT
17927,59117,ABAT
17935,60308,ABAT
17937,58945,ABAT
17942,58639,ABAT
17943,60470,ABAT
17943,60470,ABAT
17953,59611,ABAT
17954,60718,ABAT
17971,60210,ABAT
17971,60210,ABAT
17976,59441,ABAT
17981,60570,ABAT
17981,60570,ABAT
17981,60570,ABAT
17981,60570,ABAT
17982,60199,ABAT
18006,59961,ABAT
18007,59136,ABAT
18009,58603,ABAT
18015,59146,ABAT
18028,59924,ABAT
18032,58894,ABAT
18032,59579,ABAT
18043,58811,ABAT
18092,60723,ABAT
18096,60486,ABAT
18110,60787,ABAT
18116,60814,ABAT
18138,59931,ABAT
18148,60680,ABAT
18149,60259,ABAT
18155,60582,ABAT
18156,60535,ABAT
18159,59833,ABAT
18165,60765,ABAT
18170,59457,ABAT
18176,58886,ABAT
18193,59911,ABAT
18195,59987,ABAT
18207,58924,ABAT
18217,60649,ABAT
18222,59335,ABAT
18226,60286,ABAT
18230,60722,ABAT
18235,58891,ABAT
18235,59062,ABAT
18236,58611,ABAT
18241,59144,ABAT
18248,60155,ABAT
18261,60770,ABAT
18286,59627,ABAT
18290,60041,ABAT
18290,60752,ABAT
18306,58774,ABAT
18310,60621,ABAT
18310,60621,ABAT
18317,59618,ABAT
18332,60597,ABAT
18333,58921,ABAT
18341,59397,ABAT
18376,58537,ABAT
18406,60701,ABAT
18415,58765,ABAT
18416,58661,ABAT
18431,60825,ABAT
18431,60825,ABAT
18433,59095,ABAT
18433,59095,ABAT
18442,59389,ABAT
18486,59652,ABAT
18492,59639,ABAT
18492,59639,ABAT
18492,59639,ABAT
18496,59424,ABAT
18510,60206,ABAT
18534,59855,ABAT
18539,58528,ABAT
18548,58790,ABAT
18548,58790,ABAT
18564,59207,ABAT
18564,59207,ABAT
18564,59207,ABAT
18598,59784,ABAT
18602,60704,ABAT
18637,58629,ABAT
18637,58629,ABAT
18637,58893,ABAT
18650,60602,ABAT
18654,60154,ABAT
18661,59214,ABAT
18664,59475,ABAT
18677,60621,ABAT
18687,60004,ABAT
18707,59788,ABAT
18712,58942,ABAT
18716,58744,ABAT
18729,59295,ABAT
18732,58721,ABAT
18741,59014,ABAT
18742,58514,ABAT
18742,58697,ABAT
18751,58580,ABAT
18751,58580,ABAT
18751,58580,ABAT
18791,59006,ABAT
18791,58979,ABAT
18796,59236,ABAT
18804,60717,ABAT
18831,59889,ABAT
18845,59937,ABAT
18882,60272,ABAT
18885,60293,ABAT
18885,59310,ABAT
18885,59310,ABAT
16796,60326,ABCA1
16870,60637,ABCA1
16870,60637,ABCA1
16882,59166,ABCA1
16886,59422,ABCA1
16886,59422,ABCA1
17016,60724,ABCA1
17016,60724,ABCA1
17028,60503,ABCA1
17062,58702,ABCA1
17084,58632,ABCA1
17084,58632,ABCA1
17084,58632,ABCA1
17117,59067,ABCA1
17184,59966,ABCA1
17228,60161,ABCA1
17451,59431,ABCA1
17544,59927,ABCA1
17668,60751,ABCA1
17668,60751,ABCA1
17668,60751,ABCA1
17905,60624,ABCA1
18145,59703,ABCA1
18205,58829,ABCA1
18205,58829,ABCA1
18247,60466,ABCA1
18373,59634,ABCA1
18373,59634,ABCA1
18382,58544,ABCA1
18396,59786,ABCA1
18552,60272,ABCA1
18590,60398,ABCA1
18690,59847,ABCA1
18727,58900,ABCA1
18736,58985,ABCA1
18761,60462,ABCA1
18773,60080,ABCA1
16677,60257,ABCA10
16685,58738,ABCA10
16829,59628,ABCA10
16829,59628,ABCA10
16829,59628,ABCA10
16829,59628,ABCA10
16829,59628,ABCA10
16829,59628,ABCA10
16829,59628,ABCA10
16882,59423,ABCA10
16892,59294,ABCA10
16928,60227,ABCA10
16937,60440,ABCA10
16937,60441,ABCA10
16973,60585,ABCA10
16973,60585,ABCA10
17218,58902,ABCA10
17218,58902,ABCA10
17243,58663,ABCA10
17266,59666,ABCA10
17426,60717,ABCA10
17641,58399,ABCA10
17690,59088,ABCA10
17703,59904,ABCA10
17751,59424,ABCA10
17862,60059,ABCA10
17862,60059,ABCA10
17862,60059,ABCA10
17862,60059,ABCA10
18022,58681,ABCA10
18059,60445,ABCA10
18080,59702,ABCA10
18114,60119,ABCA10
18233,59676,ABCA10
18233,59676,ABCA10
18233,59676,ABCA10
18325,59855,ABCA10
18325,59855,ABCA10
18589,59934,ABCA10
18691,59959,ABCA10
18739,59412,ABCA10
18739,59412,ABCA10
18739,59412,ABCA10
18739,59412,ABCA10
16825,58673,ABCA12
17007,60102,ABCA12
17017,58380,ABCA12
17017,58380,ABCA12
17017,58380,ABCA12
17620,58510,ABCA12
18011,60090,ABCA12
18011,60090,ABCA12
18423,58691,ABCA12
18423,58691,ABCA12
16682,59993,ABCA13
16927,59420,ABCA13
17117,59447,ABCA13
17467,59274,ABCA13
17754,58828,ABCA13
17754,58828,ABCA13
18072,58794,ABCA13
18083,59473,ABCA13
18166,59682,ABCA13
16760,60153,ABCA2
17101,59875,ABCA2
17152,58587,ABCA2
17252,59396,ABCA2
17663,59786,ABCA2
17663,59786,ABCA2
18120,60432,ABCA2
18126,60418,ABCA2
18126,60418,ABCA2
18296,60427,ABCA2
18296,60427,ABCA2
18505,60483,ABCA2
18505,60483,ABCA2
18694,59225,ABCA2
16680,60619,ABCA3
16691,59100,ABCA3
16711,59437,ABCA3
16734,59717,ABCA3
16759,60501,ABCA3
16770,60709,ABCA3
16827,58652,ABCA3
16849,59026,ABCA3
16853,59330,ABCA3
16870,60665,ABCA3
16870,60665,ABCA3
16886,58786,ABCA3
16895,60694,ABCA3
16895,60694,ABCA3
16916,58783,ABCA3
16935,60088,ABCA3
16952,60013,ABCA3
16961,60658,ABCA3
17000,59436,ABCA3
17024,59133,ABCA3
17028,59754,ABCA3
17062,59263,ABCA3
17065,59140,ABCA3
17073,58749,ABCA3
17087,59510,ABCA3
17156,58881,ABCA3
17172,58517,ABCA3
17172,58517,ABCA3
17182,59954,ABCA3
17238,58675,ABCA3
17277,60098,ABCA3
17300,59042,ABCA3
17341,58485,ABCA3
17393,60140,ABCA3
17409,59791,ABCA3
17435,59610,ABCA3
17473,60083,ABCA3
17516,59266,ABCA3
17521,60635,ABCA3
17571,58718,ABCA3
17640,60682,ABCA3
17653,60208,ABCA3
17653,60208,ABCA3
17653,60208,ABCA3
17676,60122,ABCA3
17694,59932,ABCA3
17694,59932,ABCA3
17694,59932,ABCA3
17695,60261,ABCA3
17729,59326,ABCA3
17734,60527,ABCA3
17747,58930,ABCA3
17747,58930,ABCA3
17747,58930,ABCA3
17777,60230,ABCA3
17802,59222,ABCA3
17827,60352,ABCA3
17854,59200,ABCA3
17863,60183,ABCA3
17924,60728,ABCA3
17935,58610,ABCA3
17942,58849,ABCA3
17942,58849,ABCA3
17949,60602,ABCA3
17967,60153,ABCA3
18048,60428,ABCA3
18051,59963,ABCA3
18071,58364,ABCA3
18085,60095,ABCA3
18150,59779,ABCA3
18178,58463,ABCA3
18219,58611,ABCA3
18219,58611,ABCA3
18219,58611,ABCA3
18243,60293,ABCA3
18316,60410,ABCA3
18319,59640,ABCA3
18361,58613,ABCA3
18361,58613,ABCA3
18361,58613,ABCA3
18422,58977,ABCA3
18437,60027,ABCA3
18453,60150,ABCA3
18495,58593,ABCA3
18509,59001,ABCA3
18509,59001,ABCA3
18520,59391,ABCA3
18529,58851,ABCA3
18534,58635,ABCA3
18541,59479,ABCA3
18590,59935,ABCA3
18606,59847,ABCA3
18629,59702,ABCA3
18685,59816,ABCA3
18725,59244,ABCA3
18756,58582,ABCA3
18764,59175,ABCA3
18764,59175,ABCA3
18777,58545,ABCA3
18876,59606,ABCA3
18884,58747,ABCA3
17314,60113,ABCA4
18146,59350,ABCA4
18146,59350,ABCA4
18478,60125,ABCA4
16685,59718,ABCA5
16686,59147,ABCA5
16805,60478,ABCA5
16805,60478,ABCA5
16805,60478,ABCA5
16829,59628,ABCA5
16829,59628,ABCA5
16841,60401,ABCA5
16841,60401,ABCA5
16841,60401,ABCA5
16915,60619,ABCA5
16952,60291,ABCA5
17036,59537,ABCA5
17290,59400,ABCA5
17301,59118,ABCA5
17316,58721,ABCA5
17445,58457,ABCA5
17470,59408,ABCA5
17521,59870,ABCA5
17521,59870,ABCA5
17523,58665,ABCA5
17559,60238,ABCA5
17559,60238,ABCA5
17679,60023,ABCA5
17694,59141,ABCA5
17694,59141,ABCA5
17745,58419,ABCA5
17750,60733,ABCA5
17903,59307,ABCA5
17920,60355,ABCA5
18027,58681,ABCA5
18083,59713,ABCA5
18083,58846,ABCA5
18271,59302,ABCA5
18326,60077,ABCA5
18328,60319,ABCA5
18328,60319,ABCA5
18329,59303,ABCA5
18361,60437,ABCA5
18387,58503,ABCA5
18394,58508,ABCA5
18436,59722,ABCA5
18620,59552,ABCA5
18707,59410,ABCA5
18712,59413,ABCA5
18715,59275,ABCA5
18739,59412,ABCA5
18787,58990,ABCA5
18787,58990,ABCA5
18803,60538,ABCA5
18848,60374,ABCA5
18848,60374,ABCA5
16815,59186,ABCA6
16830,59628,ABCA6
16901,59305,ABCA6
17205,59062,ABCA6
17312,58372,ABCA6
17751,59424,ABCA6
17861,59537,ABCA6
17861,59537,ABCA6
17903,59307,ABCA6
17952,59244,ABCA6
18021,59530,ABCA6
18103,60802,ABCA6
18413,59155,ABCA6
18413,59155,ABCA6
18413,59155,ABCA6
18649,58748,ABCA6
18649,58748,ABCA6
16748,59451,ABCA7
16748,59451,ABCA7
16748,59451,ABCA7
16826,59241,ABCA7
16826,59241,ABCA7
16827,59235,ABCA7
16918,59596,ABCA7
17013,60447,ABCA7
17136,58392,ABCA7
17153,58331,ABCA7
17667,59709,ABCA7
17848,60490,ABCA7
17884,59182,ABCA7
18048,59395,ABCA7
18048,59395,ABCA7
18062,58796,ABCA7
18081,60495,ABCA7
18125,59267,ABCA7
18189,58586,ABCA7
18224,60308,ABCA7
18381,59183,ABCA7
18381,59183,ABCA7
18397,58788,ABCA7
18440,58779,ABCA7
18586,59118,ABCA7
18693,59473,ABCA7
18776,60319,ABCA7
18821,59977,ABCA7
16733,58406,ABCA8
16733,58406,ABCA8
16783,59658,ABCA8
16819,59511,ABCA8
16832,59581,ABCA8
16832,59581,ABCA8
16926,59343,ABCA8
17125,58981,ABCA8
17125,58981,ABCA8
17125,58981,ABCA8
17157,59764,ABCA8
17227,58851,ABCA8
17557,60370,ABCA8
17557,60370,ABCA8
17568,59637,ABCA8
17573,58587,ABCA8
17642,58400,ABCA8
17678,58598,ABCA8
17769,60827,ABCA8
17789,60777,ABCA8
17789,60777,ABCA8
17972,59648,ABCA8
17981,59663,ABCA8
17981,59663,ABCA8
18174,60277,ABCA8
18411,59559,ABCA8
18511,58794,ABCA8
18607,59038,ABCA8
18791,58716,ABCA8
18804,60483,ABCA8
18804,60483,ABCA8
18880,59411,ABCA8
16715,60535,ABCA9
16747,60241,ABCA9
16761,60526,ABCA9
17000,58645,ABCA9
17094,59836,ABCA9
17116,59885,ABCA9
17120,59893,ABCA9
17220,60622,ABCA9
17385,59524,ABCA9
17765,60709,ABCA9
17862,60058,ABCA9
18106,60802,ABCA9
18260,60305,ABCA9
18331,60240,ABCA9
18647,58900,ABCA9
16916,60613,ABCB1
16916,60613,ABCB1
17271,59024,ABCB1
17959,59614,ABCB1
18185,59634,ABCB1
18347,60818,ABCB1
18802,60081,ABCB1
18823,59290,ABCB1
16693,60665,ABCB10
16697,60666,ABCB10
16729,59234,ABCB10
16815,59726,ABCB10
16907,60428,ABCB10
17048,59164,ABCB10
17048,59164,ABCB10
17351,60071,ABCB10
17477,59228,ABCB10
17545,59806,ABCB10
17624,59458,ABCB10
17632,60374,ABCB10
17644,58434,ABCB10
17771,60287,ABCB10
17987,58700,ABCB10
18019,58936,ABCB10
18403,58554,ABCB10
18403,58554,ABCB10
18442,60370,ABCB10
18574,58691,ABCB10
18574,58691,ABCB10
18669,60170,ABCB10
18686,59844,ABCB10
18693,59971,ABCB10
18737,59504,ABCB10
18737,59504,ABCB10
18737,59504,ABCB10
18737,59504,ABCB10
18737,59504,ABCB10
16847,60829,ABCB5
17460,59989,ABCB5
17915,60722,ABCB5
17918,58410,ABCB5
18491,59111,ABCB5
18526,60278,ABCB5
18713,59142,ABCB5
16851,58530,ABCB6
16888,58759,ABCB6
17284,60623,ABCB6
17389,59335,ABCB6
17730,60371,ABCB6
17857,59604,ABCB6
18075,58939,ABCB6
18106,60528,ABCB6
18106,60528,ABCB6
18118,60404,ABCB6
18118,60404,ABCB6
18184,58842,ABCB6
18205,59717,ABCB6
18205,59717,ABCB6
18205,59717,ABCB6
18438,59873,ABCB6
18511,58923,ABCB6
18514,60362,ABCB6
18528,58673,ABCB6
18547,58572,ABCB6
18574,59493,ABCB6
18604,60183,ABCB6
18621,59592,ABCB6
18706,58588,ABCB6
18841,58593,ABCB6
16947,60023,ABCB7
16970,60071,ABCB7
17013,60044,ABCB7
17013,60044,ABCB7
17075,60196,ABCB7
17075,60196,ABCB7
17099,59434,ABCB7
17188,59986,ABCB7
17188,59986,ABCB7
17188,59986,ABCB7
17188,59986,ABCB7
17188,59986,ABCB7
17188,59986,ABCB7
17188,59986,ABCB7
17670,59769,ABCB7
17772,60460,ABCB7
18025,58936,ABCB7
18025,58936,ABCB7
18025,58936,ABCB7
18025,58936,ABCB7
18086,59710,ABCB7
18086,59710,ABCB7
18086,59710,ABCB7
18108,59886,ABCB7
18242,60480,ABCB7
18242,60480,ABCB7
18581,59948,ABCB7
18800,59914,ABCB7
18800,59914,ABCB7
16759,59891,ABCB8
16930,59156,ABCB8
17138,59214,ABCB8
17301,58359,ABCB8
17392,60141,ABCB8
16754,59446,ABCB9
16774,59834,ABCB9
16790,60730,ABCB9
16845,60695,ABCB9
16848,58475,ABCB9
16848,58475,ABCB9
16848,58475,ABCB9
16848,58475,ABCB9
16851,58991,ABCB9
16861,59333,ABCB9
16930,59122,ABCB9
16991,59587,ABCB9
17142,58524,ABCB9
17283,60457,ABCB9
17294,59968,ABCB9
17477,59632,ABCB9
17527,59476,ABCB9
17741,59479,ABCB9
17741,59479,ABCB9
17905,59060,ABCB9
17953,59611,ABCB9
18092,60787,ABCB9
18128,58324,ABCB9
18300,58413,ABCB9
18368,59750,ABCB9
18374,59109,ABCB9
18374,59109,ABCB9
18385,58510,ABCB9
18429,59638,ABCB9
18429,59638,ABCB9
18522,58787,ABCB9
18522,58787,ABCB9
18568,59150,ABCB9
18606,60049,ABCB9
18644,59358,ABCB9
18686,59833,ABCB9
16697,58449,ABCC1
16786,60781,ABCC1
16898,59157,ABCC1
16940,60362,ABCC1
16954,58534,ABCC1
16968,58456,ABCC1
16982,59544,ABCC1
17012,60820,ABCC1
17035,59379,ABCC1
17087,59884,ABCC1
17087,59884,ABCC1
17174,58395,ABCC1
17209,59589,ABCC1
17350,59844,ABCC1
17536,58905,ABCC1
17722,58745,ABCC1
17773,60490,ABCC1
18201,58940,ABCC1
18363,60651,ABCC1
18526,59860,ABCC1
18709,60468,ABCC1
18763,59913,ABCC1
18830,59317,ABCC1
16725,60490,ABCC10
16765,60326,ABCC10
16766,60350,ABCC10
16766,60350,ABCC10
16794,59012,ABCC10
16893,60136,ABCC10
16893,60136,ABCC10
16893,60136,ABCC10
16920,60585,ABCC10
16986,60280,ABCC10
16986,60280,ABCC10
17102,58375,ABCC10
17102,58375,ABCC10
17176,60095,ABCC10
17185,60230,ABCC10
17402,60680,ABCC10
17433,58451,ABCC10
17433,58451,ABCC10
17433,58451,ABCC10
17453,60701,ABCC10
17618,58673,ABCC10
17618,58673,ABCC10
17667,60372,ABCC10
17680,60786,ABCC10
17683,59968,ABCC10
17766,60754,ABCC10
17791,59911,ABCC10
17817,60361,ABCC10
17828,59637,ABCC10
17874,58752,ABCC10
17915,60355,ABCC10
17984,59338,ABCC10
18083,59725,ABCC10
18117,60065,ABCC10
18367,59529,ABCC10
18459,58966,ABCC10
18478,58823,ABCC10
18491,59700,ABCC10
18494,59374,ABCC10
18584,60387,ABCC10
18584,60387,ABCC10
18584,60387,ABCC10
18811,60201,ABCC10
17062,60148,ABCC2
17918,60348,ABCC2
16677,60338,ABCC3
16686,60268,ABCC3
16950,58996,ABCC3
18616,59150,ABCC3
18626,59067,ABCC3
18687,60240,ABCC3
18763,59405,ABCC3
16685,60811,ABCC4
16704,60150,ABCC4
17051,59952,ABCC4
17091,58597,ABCC4
17319,60472,ABCC4
17319,60472,ABCC4
17376,60780,ABCC4
17679,60742,ABCC4
17769,58926,ABCC4
17893,60334,ABCC4
17953,58405,ABCC4
18185,58667,ABCC4
18185,58667,ABCC4
18185,58667,ABCC4
18270,58623,ABCC4
18278,58781,ABCC4
18278,58781,ABCC4
18278,58781,ABCC4
18278,58781,ABCC4
18301,58585,ABCC4
18385,59356,ABCC4
18449,60665,ABCC4
18462,58958,ABCC4
18471,60749,ABCC4
18574,59137,ABCC4
18657,60805,ABCC4
18780,59398,ABCC4
18794,60427,ABCC4
18858,58745,ABCC4
16679,59813,ABCC5
16679,59813,ABCC5
16682,59990,ABCC5
16725,59363,ABCC5
16728,58466,ABCC5
16746,59085,ABCC5
16760,58344,ABCC5
16760,58344,ABCC5
16760,58344,ABCC5
16782,59892,ABCC5
16782,59892,ABCC5
16782,59892,ABCC5
16863,60339,ABCC5
16871,59734,ABCC5
16887,59165,ABCC5
16887,59165,ABCC5
16914,59575,ABCC5
16926,58352,ABCC5
16929,58443,ABCC5
16941,60644,ABCC5
16955,58848,ABCC5
16983,58948,ABCC5
16988,59352,ABCC5
17032,60293,ABCC5
17037,58662,ABCC5
17091,59397,ABCC5
17094,60227,ABCC5
17099,58892,ABCC5
17099,58892,ABCC5
17099,58892,ABCC5
17135,60539,ABCC5
17142,58758,ABCC5
17144,58343,ABCC5
17153,58811,ABCC5
17193,58489,ABCC5
17226,58696,ABCC5
17239,60068,ABCC5
17240,59039,ABCC5
17240,59039,ABCC5
17275,60378,ABCC5
17282,59174,ABCC5
17300,59175,ABCC5
17300,59175,ABCC5
17334,60378,ABCC5
17341,59127,ABCC5
17341,59124,ABCC5
17511,58419,ABCC5
17516,59911,ABCC5
17543,59978,ABCC5
17572,59690,ABCC5
17673,59273,ABCC5
17673,59273,ABCC5
17743,58853,ABCC5
17743,58853,ABCC5
17743,58853,ABCC5
17743,58853,ABCC5
17747,59082,ABCC5
17747,59082,ABCC5
17753,60322,ABCC5
17762,60829,ABCC5
17787,60466,ABCC5
17792,59667,ABCC5
17815,59701,ABCC5
17886,59282,ABCC5
17886,59282,ABCC5
17918,58705,ABCC5
17919,59330,ABCC5
17948,59137,ABCC5
17973,60831,ABCC5
17977,60585,ABCC5
17996,59228,ABCC5
17996,59228,ABCC5
17996,59228,ABCC5
17996,59228,ABCC5
18003,58803,ABCC5
18050,59292,ABCC5
18057,60443,ABCC5
18108,60431,ABCC5
18220,58549,ABCC5
18221,60065,ABCC5
18221,60065,ABCC5
18221,59653,ABCC5
18241,60422,ABCC5
18256,59280,ABCC5
18256,59280,ABCC5
18256,59280,ABCC5
18353,60522,ABCC5
18394,60758,ABCC5
18443,58520,ABCC5
18445,59748,ABCC5
18516,59109,ABCC5
18545,60612,ABCC5
18591,58915,ABCC5
18652,59194,ABCC5
18659,60446,ABCC5
18679,58583,ABCC5
18679,58583,ABCC5
18679,58583,ABCC5
18679,58583,ABCC5
18779,60550,ABCC5
18800,60546,ABCC5
18800,60546,ABCC5
18800,60546,ABCC5
18800,60546,ABCC5
18810,59264,ABCC5
18825,58455,ABCC5
18895,59463,ABCC5
16764,58571,ABCC6
16721,60082,ABCC8
16745,60262,ABCC8
16818,60226,ABCC8
16818,60226,ABCC8
16829,59464,ABCC8
16863,59864,ABCC8
16939,60346,ABCC8
16996,58863,ABCC8
16997,59004,ABCC8
17001,59499,ABCC8
17011,58515,ABCC8
17034,59238,ABCC8
17043,59328,ABCC8
17043,59328,ABCC8
17043,59328,ABCC8
17064,60612,ABCC8
17073,60620,ABCC8
17107,59878,ABCC8
17127,60742,ABCC8
17134,59605,ABCC8
17134,59605,ABCC8
17134,59605,ABCC8
17192,59377,ABCC8
17207,60400,ABCC8
17217,58901,ABCC8
17217,58901,ABCC8
17264,58976,ABCC8
17303,60139,ABCC8
17312,60085,ABCC8
17312,60085,ABCC8
17460,59618,ABCC8
17557,58767,ABCC8
17603,60029,ABCC8
17668,59131,ABCC8
17738,60488,ABCC8
17821,60294,ABCC8
17821,60294,ABCC8
17873,59450,ABCC8
17880,60804,ABCC8
18024,60238,ABCC8
18055,60214,ABCC8
18063,58629,ABCC8
18161,58467,ABCC8
18161,58467,ABCC8
18222,59301,ABCC8
18258,58976,ABCC8
18280,60057,ABCC8
18353,60375,ABCC8
18387,60372,ABCC8
18422,58931,ABCC8
18698,60823,ABCC8
18698,60823,ABCC8
18770,58413,ABCC8
18781,60302,ABCC8
18790,59518,ABCC8
18840,59998,ABCC8
18869,60589,ABCC8
16744,58854,ABCC9
17475,59861,ABCC9
17483,58580,ABCC9
18570,59181,ABCC9
18843,59223,ABCC9
16882,60137,ABCD2
17111,60034,ABCD2
17408,59896,ABCD2
17689,60296,ABCD2
17748,59970,ABCD2
17799,59236,ABCD2
17858,58642,ABCD2
17942,59990,ABCD2
17953,60805,ABCD2
18013,58679,ABCD2
18043,59850,ABCD2
18191,58839,ABCD2
18217,59989,ABCD2
18217,59989,ABCD2
18381,58769,ABCD2
18534,59330,ABCD2
18649,59328,ABCD2
18649,59328,ABCD2
18777,60391,ABCD2
18795,58345,ABCD2
16682,58498,ABCD3
16724,59308,ABCD3
16725,60654,ABCD3
16726,59641,ABCD3
16728,59641,ABCD3
16728,59641,ABCD3
16787,59711,ABCD3
16788,59258,ABCD3
16788,59258,ABCD3
16796,59540,ABCD3
16812,60018,ABCD3
16812,60018,ABCD3
16845,60147,ABCD3
16845,60147,ABCD3
16853,58381,ABCD3
16853,58381,ABCD3
16853,58381,ABCD3
16915,59380,ABCD3
16935,60594,ABCD3
16974,59203,ABCD3
17047,59557,ABCD3
17052,59167,ABCD3
17052,59167,ABCD3
17069,60742,ABCD3
17079,60113,ABCD3
17079,60113,ABCD3
17093,59791,ABCD3
17119,59733,ABCD3
17119,59733,ABCD3
17119,59733,ABCD3
17151,58922,ABCD3
17160,60799,ABCD3
17188,59582,ABCD3
17218,59596,ABCD3
17218,59596,ABCD3
17218,59596,ABCD3
17226,60825,ABCD3
17249,60688,ABCD3
17278,60209,ABCD3
17332,60727,ABCD3
17377,60729,ABCD3
17377,58652,ABCD3
17388,59495,ABCD3
17437,58840,ABCD3
17446,60042,ABCD3
17610,59933,ABCD3
17616,59667,ABCD3
17620,60188,ABCD3
17620,60188,ABCD3
17642,60697,ABCD3
17642,60697,ABCD3
17642,60697,ABCD3
17675,58373,ABCD3
17723,59984,ABCD3
17767,58436,ABCD3
17852,59243,ABCD3
17916,58501,ABCD3
17923,59221,ABCD3
17923,59221,ABCD3
17928,60761,ABCD3
17933,59427,ABCD3
17967,58919,ABCD3
17987,60540,ABCD3
17987,60540,ABCD3
17987,60540,ABCD3
18009,58673,ABCD3
18048,59027,ABCD3
18065,58368,ABCD3
18096,59668,ABCD3
18099,58437,ABCD3
18158,60283,ABCD3
18163,60328,ABCD3
18196,58814,ABCD3
18203,59190,ABCD3
18220,58876,ABCD3
18228,60409,ABCD3
